sourceId,destinationId,rel
89488007,118930001,is-a
895007,78928002,is-a
89521000,80314008,is-a
89521000,34118006,is-a
89538001,6185008,is-a
89549007,32398004,is-a
89615005,49755003,is-a
89618007,48500005,is-a
89628003,65275009,is-a
89634005,39236004,is-a
89656008,31822004,is-a
89675003,58690002,is-a
89684003,241987007,is-a
89687005,67782005,is-a
89693002,118822003,is-a
89720001,284192008,is-a
89723004,14852000,is-a
89736004,368009,is-a
89736004,56819008,is-a
89748001,95529005,is-a
89748001,15902003,is-a
89754000,127795003,is-a
89760000,125613003,is-a
89765005,56294008,is-a
89792004,266249003,is-a
89793009,43782000,is-a
89797005,271594007,is-a
89797005,111735006,is-a
89819002,40172005,is-a
89819002,84114007,is-a
89846007,71369009,is-a
89890002,91689009,is-a
89901005,118690002,is-a
89927005,60600009,is-a
89933001,95896000,is-a
89988002,34282009,is-a
89988002,235112000,is-a
90010006,70751009,is-a
90036004,276436007,is-a
90070003,36118008,is-a
90084008,113091000,is-a
90129003,234167006,is-a
90163001,115199003,is-a
90172009,3006004,is-a
90176007,23023009,is-a
90199006,90470006,is-a
90205004,81266008,is-a
90226004,77485009,is-a
90269007,118807008,is-a
90325002,106005003,is-a
90392009,45352006,is-a
90417000,81099000,is-a
90422000,32017003,is-a
90449000,118849003,is-a
90458007,70153002,is-a
90460009,118939000,is-a
90480005,85617008,is-a
90507008,27550009,is-a
90531003,236692005,is-a
90560007,32612005,is-a
9058002,59047005,is-a
9058002,79615003,is-a
90584004,128126004,is-a
90584004,48522003,is-a
90660004,302433008,is-a
90668006,88878007,is-a
9067002,41188003,is-a
9067002,118654009,is-a
90688005,42399005,is-a
90755006,30310000,is-a
90755006,74934004,is-a
9078005,57781000,is-a
9078005,86423004,is-a
90834002,279001004,is-a
90915003,51729006,is-a
90935002,86075001,is-a
90958004,33591000,is-a
90965007,179965009,is-a
90965007,226083002,is-a
90968009,237284001,is-a
90979004,90176007,is-a
90979004,16358007,is-a
91002001,69244009,is-a
91005004,108249004,is-a
91037003,77493009,is-a
91037003,31984004,is-a
91038008,15805002,is-a
91038008,78737005,is-a
91158006,60113004,is-a
91158006,128327004,is-a
91175000,313287004,is-a
91182001,56208002,is-a
91182001,36191001,is-a
91273001,51294009,is-a
91309004,259777007,is-a
91315004,44608003,is-a
91357005,56819008,is-a
91419009,65966004,is-a
91428005,41659003,is-a
91434003,40445007,is-a
91442002,18687009,is-a
91442002,19036004,is-a
91445000,20981007,is-a
91478007,66999008,is-a
91487003,110979008,is-a
91514001,63725005,is-a
91541006,301706005,is-a
91602002,86088003,is-a
91603007,125667009,is-a
91613004,68142008,is-a
91613004,125596004,is-a
91637004,85828009,is-a
91672001,303919006,is-a
91688001,113343008,is-a
91688001,122490001,is-a
91689009,91723000,is-a
917004,119255006,is-a
91717005,113343008,is-a
91772007,91717005,is-a
91772007,85756007,is-a
91774008,16982005,is-a
91775009,16982005,is-a
91808001,2969000,is-a
91808001,113343008,is-a
91812007,91808001,is-a
91830000,2969000,is-a
91848009,87290003,is-a
91855006,93143009,is-a
91857003,91855006,is-a
91861009,91855006,is-a
91863007,22240003,is-a
91926002,21719001,is-a
91927006,21719001,is-a
91944005,41888000,is-a
91944005,3723001,is-a
91947003,86406008,is-a
91962001,92071005,is-a
91967007,92085000,is-a
91971005,91978004,is-a
91978004,126849006,is-a
91978004,92454000,is-a
91981009,126846004,is-a
91981009,92170008,is-a
91991003,126853008,is-a
91991003,255167007,is-a
92015008,92017000,is-a
92017000,126736007,is-a
92027006,20376005,is-a
92030004,92048008,is-a
92030004,92131002,is-a
92030004,126952004,is-a
92038006,126705004,is-a
92040001,126839008,is-a
92048008,92247009,is-a
92048008,126951006,is-a
92052008,92030004,is-a
92052008,126958000,is-a
92059004,92471004,is-a
92065004,92170008,is-a
92065004,126838000,is-a
92068002,92258000,is-a
92068002,126996004,is-a
92085000,20376005,is-a
9209005,118948005,is-a
92096008,126855001,is-a
92098009,126632002,is-a
92098009,92131002,is-a
92103006,286904004,is-a
92109005,126799003,is-a
92118007,126768004,is-a
92131002,126631009,is-a
92131002,255057000,is-a
92132009,92157004,is-a
92140003,126835002,is-a
92140003,92385005,is-a
92151003,92118007,is-a
92151003,126769007,is-a
92153000,255061006,is-a
92165001,126880001,is-a
92170008,92151003,is-a
92170008,126837005,is-a
92178001,126815003,is-a
92185002,126770008,is-a
92186001,255167007,is-a
92186001,126851005,is-a
92196005,92157004,is-a
92196005,92320002,is-a
92205005,126787005,is-a
92205005,255154009,is-a
92207002,286904004,is-a
92237006,126616000,is-a
92239009,126910009,is-a
92246000,255057000,is-a
92247009,126950007,is-a
92247009,20376005,is-a
92258000,127003006,is-a
92259008,92293007,is-a
92263001,127227003,is-a
92263001,92487001,is-a
92263001,92178001,is-a
92264007,126859007,is-a
92264007,255167007,is-a
92279000,92205005,is-a
92285007,92454000,is-a
92286008,92207002,is-a
92288009,126514006,is-a
92288009,92373002,is-a
92293007,126685009,is-a
92308005,92207002,is-a
92359006,126492006,is-a
92359006,92384009,is-a
92363004,92359006,is-a
92363004,126496009,is-a
92373002,126513000,is-a
92376005,92342001,is-a
92376005,92382008,is-a
92380000,126505001,is-a
92380000,92384009,is-a
92380000,92454000,is-a
9238008,18557009,is-a
9238008,119883002,is-a
92385005,126832004,is-a
92385005,92151003,is-a
92390008,92391007,is-a
92390008,92098009,is-a
92390008,126602005,is-a
92391007,126601003,is-a
92391007,92131002,is-a
92395003,126603000,is-a
92395003,92246000,is-a
92395003,255195007,is-a
92397006,126615001,is-a
92400002,92069005,is-a
92400002,92454000,is-a
92400002,126608009,is-a
92401003,92069005,is-a
92401003,92459005,is-a
92401003,126605007,is-a
92411005,126824007,is-a
92411005,92118007,is-a
92439006,92085000,is-a
92454000,20376005,is-a
92459005,20376005,is-a
92461001,92320002,is-a
92471004,127000009,is-a
92471004,92097004,is-a
92487001,127226007,is-a
92506005,42343007,is-a
92531006,92537005,is-a
92537005,126849006,is-a
92545000,109850001,is-a
92545000,126853008,is-a
92546004,255150000,is-a
92564006,285636001,is-a
92568009,126838000,is-a
92568009,92629005,is-a
92581002,109355002,is-a
92594000,109355002,is-a
92600008,126768004,is-a
92617001,126769007,is-a
92624000,92786009,is-a
92624000,126880001,is-a
92629005,92617001,is-a
92629005,126837005,is-a
92637002,92668003,is-a
92637002,126815003,is-a
92644006,126851005,is-a
92644006,109850001,is-a
92653004,109355002,is-a
92668003,92681005,is-a
92669006,92594000,is-a
92681005,126685009,is-a
92696009,126847008,is-a
92698005,126667002,is-a
9275003,208393000,is-a
92779001,126668007,is-a
928000,362965005,is-a
92803008,127226007,is-a
92808004,128238001,is-a
92812005,93143009,is-a
92818009,92812005,is-a
92824003,19133005,is-a
92824003,11164009,is-a
92874001,123559005,is-a
92882001,123560000,is-a
92912009,93004007,is-a
92943002,123572006,is-a
92946005,57497006,is-a
92957000,37849005,is-a
92999004,74877002,is-a
93010007,74877002,is-a
93017005,47583008,is-a
93017005,8447006,is-a
93030006,57497006,is-a
93040009,91158006,is-a
93058003,86247009,is-a
93064005,59877000,is-a
93129004,60113004,is-a
93129004,363169009,is-a
93129004,363171009,is-a
93160004,301871007,is-a
93163002,254830006,is-a
93225001,93655004,is-a
93254007,54873004,is-a
93262004,13213009,is-a
93305002,59877000,is-a
93345006,41663005,is-a
93347003,36110001,is-a
93358007,55631001,is-a
93387008,60699003,is-a
93459000,125670008,is-a
93469006,235878005,is-a
93471006,11263005,is-a
93559003,362967002,is-a
9360008,36444000,is-a
93669004,93676009,is-a
93669004,363352004,is-a
93676009,94111002,is-a
93676009,363490009,is-a
93683002,363412000,is-a
93727008,93744007,is-a
93727008,93824007,is-a
93744007,93923002,is-a
93761005,363406005,is-a
93797001,363514001,is-a
93824007,126631009,is-a
93824007,255056009,is-a
93831006,363399006,is-a
93849006,363518003,is-a
93854002,363510005,is-a
93880001,363358000,is-a
93883004,363378008,is-a
93885006,363515000,is-a
93922007,363489000,is-a
93953009,363484005,is-a
93961004,363507003,is-a
93966009,363433009,is-a
93978008,363401000,is-a
93978008,93831006,is-a
93980002,363414004,is-a
93984006,363351006,is-a
93986008,126667002,is-a
93987004,363465007,is-a
94006002,363410008,is-a
94050001,363496003,is-a
94050001,94063007,is-a
94054005,363439008,is-a
94054005,93824007,is-a
94062002,363365008,is-a
94062002,94063007,is-a
94063007,126608009,is-a
94092006,363420003,is-a
94098005,363478007,is-a
94101009,363375006,is-a
94111002,126637008,is-a
94161006,94280003,is-a
9418005,238673000,is-a
94183005,126641007,is-a
94222008,128462008,is-a
94225005,94243009,is-a
94225005,94326009,is-a
94243009,94442001,is-a
94245002,94225005,is-a
94280003,128462008,is-a
94326009,128462008,is-a
94381002,94348003,is-a
94381002,93870000,is-a
94391008,94352003,is-a
9441002,17769000,is-a
94442001,128462008,is-a
94455000,94298004,is-a
9447003,250034009,is-a
94478006,94222008,is-a
94582005,94595000,is-a
94595000,94649002,is-a
94628003,94649002,is-a
94649002,128462008,is-a
9469005,171560006,is-a
94767002,94864000,is-a
94767002,126952004,is-a
94784008,94963005,is-a
94784008,126951006,is-a
94789003,126953009,is-a
94805002,118616009,is-a
94820008,118616009,is-a
9482002,243584004,is-a
94837001,126907002,is-a
94837001,189441007,is-a
94861008,95156004,is-a
94861008,126654000,is-a
94883007,94978003,is-a
94883007,126864006,is-a
9491003,50805004,is-a
94938005,94820008,is-a
94938005,127016006,is-a
94963005,118616009,is-a
94974001,94837001,is-a
94974001,123843001,is-a
94978003,94879007,is-a
94978003,126859007,is-a
9499001,41329004,is-a
95087004,126488004,is-a
95097008,94915007,is-a
95151009,118616009,is-a
95151009,126637008,is-a
95210003,93143009,is-a
95214007,93870000,is-a
95217000,10810001,is-a
95239003,86094006,is-a
95270006,31053003,is-a
95321009,95324001,is-a
95322002,118654009,is-a
95324001,95320005,is-a
95329006,85828009,is-a
95329006,95320005,is-a
95345008,118932009,is-a
95345008,95344007,is-a
95347000,95324001,is-a
95354006,276320009,is-a
95356008,95351003,is-a
95361005,95351003,is-a
9540004,39270003,is-a
95414005,34840004,is-a
95418008,75047002,is-a
95423008,60168000,is-a
95428004,128121009,is-a
95431003,50043002,is-a
95433000,89488007,is-a
95436008,19829001,is-a
95437004,19242006,is-a
95440004,36665001,is-a
95453001,35486000,is-a
95454007,95640005,is-a
95455008,297157005,is-a
95456009,95640005,is-a
95456009,52674009,is-a
95456009,62914000,is-a
95460007,230696001,is-a
95461006,312586003,is-a
95463009,73573004,is-a
95470009,84410009,is-a
95470009,69518005,is-a
95473006,37156001,is-a
9550003,12143007,is-a
95509009,22066006,is-a
95509009,127329003,is-a
9551004,17602002,is-a
9551004,235856003,is-a
95520009,119292006,is-a
95530000,128287004,is-a
95532008,52182008,is-a
95533003,52182008,is-a
95540002,128524007,is-a
95544006,128333008,is-a
95545007,128333008,is-a
95547004,42640003,is-a
95549001,128071005,is-a
95558008,76581006,is-a
95563007,75694006,is-a
95574003,128073008,is-a
95576001,128073008,is-a
95579008,16934004,is-a
95585001,42643001,is-a
95585001,128527000,is-a
95588004,4985009,is-a
95589007,64557000,is-a
95593001,274112000,is-a
9560007,125665001,is-a
95605009,46764007,is-a
95638000,81308009,is-a
95640005,81308009,is-a
95641009,95640005,is-a
95643007,45170000,is-a
95643007,85828009,is-a
95647008,37340000,is-a
95647008,23853001,is-a
95655001,4473006,is-a
95657009,37796009,is-a
95657009,128283000,is-a
95671001,111236008,is-a
95673003,91019004,is-a
95677002,128127008,is-a
95679004,128477000,is-a
95695004,29555009,is-a
95695004,62585004,is-a
95715007,68575007,is-a
95717004,23986001,is-a
95751000,41446000,is-a
95751000,128294001,is-a
95751000,128296004,is-a
95770005,363176004,is-a
95812002,43116000,is-a
95818003,20425006,is-a
95828007,95827002,is-a
95829004,77949003,is-a
95851007,262754009,is-a
95860004,26947005,is-a
95860004,210771000,is-a
95874006,17383000,is-a
95880003,40733004,is-a
95880003,19660004,is-a
95882006,129127001,is-a
95883001,312216007,is-a
95883001,128119004,is-a
95896000,17322007,is-a
95897009,48252005,is-a
95918004,87858002,is-a
95930005,225818009,is-a
95937008,89545001,is-a
9678009,7125002,is-a
9707006,46420000,is-a
9713002,30281009,is-a
9730000,19578002,is-a
9735005,32091001,is-a
9736006,8205005,is-a
9748009,52559000,is-a
9768003,238428001,is-a
9768003,88996004,is-a
9826008,95361005,is-a
9826008,128295000,is-a
9826008,59698003,is-a
9829001,88169003,is-a
9829001,235674005,is-a
9874008,226083002,is-a
9874008,28181007,is-a
9879003,243229006,is-a
9911007,129249002,is-a
9915003,250340005,is-a
9918001,16507009,is-a
9966008,50448004,is-a
9972008,22253000,is-a
9982009,111764002,is-a
9989000,128619003,is-a
9991008,21522001,is-a
9991008,73063007,is-a
362958002,71388002,is-a
362961001,71388002,is-a
362964009,362961001,is-a
362966006,362965005,is-a
362969004,362965005,is-a
362971004,362965005,is-a
362972006,64572001,is-a
362973001,64572001,is-a
362975008,64572001,is-a
362984008,74345006,is-a
362991006,362966006,is-a
362991006,363137000,is-a
362992004,105969002,is-a
362995002,118959001,is-a
363005004,363137000,is-a
363005004,49601007,is-a
363006003,27411008,is-a
363017002,116224001,is-a
363019004,363017002,is-a
363028003,78626001,is-a
363030001,78626001,is-a
363032009,78626001,is-a
363037003,78626001,is-a
363038008,82353009,is-a
363039000,105969002,is-a
363042006,302049001,is-a
363046009,27483000,is-a
363054006,363059001,is-a
363055007,363059001,is-a
363059001,362975008,is-a
363059001,928000,is-a
363061005,302049001,is-a
363063008,120609008,is-a
363066000,362958002,is-a
363066000,64597002,is-a
363070008,32895009,is-a
363070008,5294002,is-a
363071007,103693007,is-a
363072000,103693007,is-a
363072000,362958002,is-a
363080007,363137000,is-a
363080007,53619000,is-a
363081006,71025006,is-a
363083009,71025006,is-a
363085002,71025006,is-a
363086001,363085002,is-a
363097001,363098006,is-a
363098006,118630004,is-a
363100006,118630004,is-a
363100006,107736006,is-a
363101005,87858002,is-a
363104002,362969004,is-a
363104002,363137000,is-a
363110002,107737002,is-a
363122004,118694006,is-a
363124003,362968007,is-a
363137000,32895009,is-a
363137000,362965005,is-a
363138005,363137000,is-a
363141001,118693000,is-a
363146006,363152007,is-a
363152007,118686004,is-a
363157001,56783008,is-a
363162000,312154004,is-a
363165003,302049001,is-a
363166002,118934005,is-a
363168001,80659006,is-a
363169009,363170005,is-a
363170005,128139000,is-a
363171009,362965005,is-a
363171009,363170005,is-a
363175000,363170005,is-a
363176004,118934005,is-a
363179006,928000,is-a
363182001,105606008,is-a
363185004,363137000,is-a
363185004,128598002,is-a
363187007,118949002,is-a
363194005,362968007,is-a
363195006,19207007,is-a
363208009,118666003,is-a
363212003,928000,is-a
363212003,363137000,is-a
363214002,86088003,is-a
363219007,22925008,is-a
363223004,22925008,is-a
363225006,22925008,is-a
363227003,55342001,is-a
363235000,363137000,is-a
363235000,118940003,is-a
363259005,119270007,is-a
363275008,108273007,is-a
363276009,108273007,is-a
363278005,108273007,is-a
363284008,118959001,is-a
363285009,118292001,is-a
363285009,118738001,is-a
363300000,302049001,is-a
363312001,122545008,is-a
363314000,39898005,is-a
363319005,363320004,is-a
363320004,4365001,is-a
363321000,4365001,is-a
363329003,258603007,is-a
363338001,128606002,is-a
363338001,363137000,is-a
363340006,128605003,is-a
363343008,128127008,is-a
363343008,363137000,is-a
363346000,55342001,is-a
363358000,126713003,is-a
363438000,126552007,is-a
363459007,363517008,is-a
363484005,363346000,is-a
363503004,363346000,is-a
363504005,363346000,is-a
160305008,281666001,is-a
160381001,281666001,is-a
161152002,365448001,is-a
161153007,161152002,is-a
161413004,312850006,is-a
161424002,161413004,is-a
161445009,266990005,is-a
161464003,312850006,is-a
161523006,312850006,is-a
161647008,161646004,is-a
161833006,8943002,is-a
161920001,106048009,is-a
161956003,366236007,is-a
162042000,21522001,is-a
162049009,247355005,is-a
162050009,247355005,is-a
162213003,304534000,is-a
162248005,247325003,is-a
162311003,25064002,is-a
162314006,285261008,is-a
162344009,15188001,is-a
162400007,116338005,is-a
162422000,162408000,is-a
162428001,162422000,is-a
162429009,162422000,is-a
162844000,224959009,is-a
164835000,364463008,is-a
165019004,365852007,is-a
165552000,767002,is-a
165745004,252316009,is-a
165767003,250402006,is-a
165889007,314067002,is-a
165995007,252404004,is-a
166570006,250646009,is-a
166805005,82962001,is-a
166806006,82962001,is-a
166807002,82962001,is-a
167181009,70443007,is-a
167197004,252222003,is-a
167239007,365430005,is-a
167321001,167226008,is-a
167613000,115598002,is-a
168542003,168501001,is-a
168566009,84492002,is-a
168766006,60654006,is-a
168816009,303790000,is-a
168973007,303827001,is-a
168976004,241234000,is-a
168981008,271993009,is-a
169003001,38930009,is-a
169003001,303946001,is-a
169072007,77477000,is-a
169237004,241449005,is-a
169563005,77386006,is-a
169961004,48782003,is-a
170487002,66598005,is-a
170488007,66598005,is-a
170489004,66598005,is-a
170490008,66598005,is-a
170549007,182777000,is-a
170578008,243852002,is-a
170747006,243860001,is-a
170811004,170809008,is-a
170848008,243866007,is-a
170867007,170865004,is-a
170886004,170549007,is-a
170888003,170886004,is-a
171117006,243791004,is-a
171118001,243791004,is-a
171129002,171125008,is-a
171140005,243790003,is-a
171142002,243790003,is-a
171143007,243790003,is-a
171144001,243790003,is-a
171145000,243790003,is-a
171146004,243790003,is-a
171222001,300007000,is-a
171242005,312851005,is-a
171244006,20135006,is-a
171451000,171446006,is-a
175362007,118805000,is-a
176469008,11810009,is-a
177220003,177217006,is-a
178165003,281758003,is-a
178556002,309038006,is-a
178606004,178600005,is-a
179342005,112698002,is-a
179342005,6240004,is-a
179342005,118750007,is-a
179419004,112698002,is-a
179906007,85921004,is-a
179947005,118747009,is-a
179947005,112698002,is-a
179965009,118751006,is-a
179965009,112698002,is-a
182813001,277132007,is-a
182819002,182816009,is-a
182832007,119270007,is-a
182838006,182832007,is-a
182877009,309298003,is-a
182879007,182877009,is-a
183201005,223490009,is-a
183616001,308273005,is-a
183620002,183616001,is-a
